step,stage,Ez_V_per_m,dmax_final,Tx,Ty,Tz,Axy,Axz,Ayz,Ayx,Azx,Azy,Px,Py,Pz,P_C_per_m2
147,Ez0_before,0.0,1.4515018182337464e-06,0.38222944106638784,0.002864139844785502,0.0007549891459410778,0.15982642520149468,-0.011012316862140227,0.1608924531539011,0.0016681769149015395,0.23035814122410542,-0.00041826696163508085,-0.0032323013839774583,0.0016894932827778578,0.13193459520539916,-0.2374822713697185
148,Ez0_before,0.0,1.4501685591138862e-06,0.38222943700218925,0.002864141776536603,0.0007549893790015923,0.1598264842091423,-0.011012310764291726,0.16089251876141603,0.0016681781806374314,0.2303581602713201,-0.0004182659056363979,-0.0032323021162763014,0.0016894905171266571,0.13193466827492004,-0.23748240289485606
149,Ez0_before,0.0,1.448836496416436e-06,0.3822294329428138,0.002864143705797217,0.0007549896117135693,0.159826543140648,-0.01101230467425059,0.16089258428555725,0.0016681794448122444,0.23035817929329888,-0.00041826485123316615,-0.0032323028475804354,0.0016894877551701984,0.13193474125453253,-0.23748253425815855
150,Ez0_before,0.0,1.4475056297457703e-06,0.3822294288882337,0.002864145632586126,0.0007549898440808809,0.15982660199659535,-0.01101229859195792,0.16089264972694076,0.0016681807074362437,0.23035819829024953,-0.00041826379840895504,-0.003232303577898396,0.0016894849968780209,0.13193481414484803,-0.23748266546072647
151,Ez0_before,0.0,1.446175958620178e-06,0.3822294248384215,0.002864147556921732,0.0007549900761072979,0.15982666077755486,-0.011012292517356123,0.1608927150861689,0.0016681819685195713,0.23035821726237443,-0.0004182627471476803,-0.003232304307238483,0.0016894822422203015,0.1319348869464652,-0.23748279650363738
152,Ez0_before,0.0,1.4448474826428415e-06,0.38222942079334976,0.0028641494788220487,0.0007549903077964254,0.15982671948408433,-0.011012286450388896,0.16089278036383103,0.0016681832280721887,0.23035823620987095,-0.00041826169743369257,-0.0032323050356087646,0.0016894794911678588,0.13193495965996999,-0.237482927387946
153,Ez0_before,0.0,1.4435202012820676e-06,0.3822294167529913,0.0028641513983047526,0.0007549905391517366,0.15982677811672924,-0.01101228039100114,0.1608928455605036,0.001668184486103955,0.23035825513293157,-0.0004182606492517174,-0.0032323057630171273,0.001689476743692174,0.13193503228593587,-0.23748305811468456
154,Ez0_before,0.0,1.4417183939782318e-06,0.3822294127173196,0.002864153315387096,0.0007549907701765825,0.15982683667602304,-0.011012274339138968,0.16089291067675054,0.0016681857426245213,0.23035827403174403,-0.0004182596025868302,-0.0032323064894712373,0.0016894739997653447,0.13193510478353987,-0.23748318861037176
155,Ez0_before,0.0,1.4403930337080232e-06,0.38222940868703786,0.00286415523020637,0.0007549910005602769,0.1598268951608213,-0.011012268294873284,0.1608929757006755,0.001668186997602467,0.2303582929071529,-0.0004182585569238814,-0.003232307215019744,0.0016894712596313578,0.1319351772107209,-0.23748331897929761
156,Ez0_before,0.0,1.439068868122899e-06,0.38222940466194694,0.0028641571424038465,0.0007549912307790825,0.15982695356961954,-0.011012262258466406,0.16089304064469306,0.0016681882508917732,0.23035831175799493,-0.00041825751285607033,-0.003232307939602914,0.0016894685229997103,0.13193524955606817,-0.2374834492009227
157,Ez0_before,0.0,1.4377458965073942e-06,0.38222940064173105,0.002864159052107057,0.0007549914607897239,0.15982701190422302,-0.011012256229713302,0.16089310550983696,0.0016681895025972703,0.23035833058442995,-0.00041825647035966695,-0.003232308663233252,0.0016894657898446725,0.1319353218177356,-0.23748357927192407
158,Ez0_before,0.0,1.4364241182502355e-06,0.3822293966261894,0.0028641609594053773,0.0007549916905432062,0.15982707016599138,-0.011012250208457376,0.1608931702964726,0.001668190752786775,0.2303583493867291,-0.00041825542939182724,-0.0032323093859209086,0.0016894630601498838,0.13193539399527554,-0.23748370919149597
159,Ez0_before,0.0,1.435103532833608e-06,0.38222939261520694,0.0028641628643497085,0.0007549919200101917,0.15982712835588594,-0.011012244194589849,0.16089323500500363,0.0016681920014974512,0.23035836816515737,-0.00041825438992156114,-0.003232310107673697,0.0016894603338953366,0.131935466088707,-0.2374838389596726
160,Ez0_before,0.0,1.4337841396576227e-06,0.3822293886087199,0.0028641647669710463,0.0007549921491749473,0.15982718647464245,-0.011012238188029398,0.16089329963587817,0.001668193248750388,0.23035838691995913,-0.0004182533519257357,-0.003232310828498956,0.0016894576110589316,0.1319355380982722,-0.23748396857688994
161,Ez0_before,0.0,1.4324659381568681e-06,0.38222938460669187,0.0028641666672909755,0.0007549923780300193,0.15982724452287167,-0.011012232188710079,0.16089336418956554,0.0016681944945587596,0.23035840565135873,-0.0004182523153855109,-0.003232311548404056,0.0016894548916177206,0.13193561002432655,-0.23748409804378778
162,Ez0_before,0.0,1.4311489277240826e-06,0.3822293806090997,0.0028641685653265844,0.000754992606572798,0.15982730250111346,-0.011012226196574736,0.16089342866654138,0.001668195738931918,0.23035842435956339,-0.000418251280284503,-0.003232312267396486,0.0016894521755485515,0.131935681867281,-0.2374842273611058
163,Ez0_before,0.0,1.4298331077711949e-06,0.3822293766159267,0.002864170461092928,0.0007549928348034897,0.15982736040986548,-0.011012220211571567,0.16089349306728,0.001668196981877509,0.23035844304476633,-0.000418250246607806,-0.0032323129854836445,0.0016894494628283702,0.13193575362757187,-0.23748435652962938
164,Ez0_before,0.0,1.428518477678475e-06,0.38222937262715817,0.0028641723546040795,0.0007549930627238194,0.15982741824959806,-0.011012214233652114,0.16089355739225022,0.0016681982234024394,0.23035846170714963,-0.00041824921434144876,-0.0032323137026728024,0.0016894467534343122,0.13193582530564474,-0.23748448555016052
165,Ez0_before,0.0,1.4272050368574181e-06,0.3822293686427797,0.0028641742458736636,0.0007549932903362947,0.15982747602076253,-0.011012208262770308,0.1608936216419131,0.0016681994635133891,0.23035848034688594,-0.00041824818347212494,-0.0032323144189710736,0.0016894440473438127,0.13193589690194568,-0.23748461442350224
166,Ez0_before,0.0,1.4258927846388545e-06,0.3822293646627765,0.0028641761349149897,0.0007549935176438159,0.1598275337237955,-0.011012202298881816,0.16089368581672103,0.0016682007022169665,0.23035849896414,-0.0004182471539870467,-0.003232315134385261,0.0016894413445347136,0.131935968416917,-0.2374847431504506
167,Ez0_before,0.0,1.4245817204121616e-06,0.38222936068713315,0.00286417802174121,0.0007549937446494113,0.15982759135912145,-0.011012196341943694,0.16089374991711736,0.0016682019395197816,0.23035851755907,-0.00041824612587389306,-0.003232315848921959,0.0016894386449851804,0.1319360398509947,-0.23748487173179045
168,Ez0_before,0.0,1.4232718435261676e-06,0.38222935671583336,0.0028641799063652733,0.0007549939713560789,0.15982764892715395,-0.01101219039191419,0.1608938139435362,0.0016682031754284886,0.23035853613182838,-0.00041824509912066884,-0.003232316562587511,0.0016894359486738244,0.13193611120460733,-0.2374850001682932
169,Ez0_before,0.0,1.4219631533042218e-06,0.38222935274886033,0.0028641817887999255,0.0007549941977667714,0.1598277064282969,-0.011012184448752623,0.16089387789640222,0.001668204409949774,0.23035855468256233,-0.00041824407371575303,-0.003232317275388052,0.0016894332555796383,0.13193618247817537,-0.23748512846071568
170,Ez0_before,0.0,1.4206556491077292e-06,0.38222934878619713,0.002864183669057745,0.0007549944238842962,0.15982776386294462,-0.011012178512419259,0.16089394177613126,0.0016682056430902831,0.23035857321141445,-0.0004182430496478824,-0.0032323179873295013,0.0016894305656820399,0.13193625367211126,-0.23748525660980027
171,Ez0_before,0.0,1.4193493302321752e-06,0.38222934482782606,0.002864185547151046,0.0007549946497113671,0.15982782123148254,-0.011012172582875296,0.1608940055831299,0.0016682068748566279,0.23035859171852335,-0.00041824202690603197,-0.0032323186984175817,0.0016894278789608996,0.13193632478681896,-0.23748538461627414
172,Ez0_before,0.0,1.4180441960130524e-06,0.3822293408737298,0.0028641874230919432,0.0007549948752506009,0.15982787853428768,-0.011012166660082768,0.16089406931779635,0.0016682081052553945,0.23035861020402343,-0.0004182410054795279,-0.0032323194086578667,0.0016894251953964545,0.13193639582269442,-0.23748551248084998
173,Ez0_before,0.0,1.4167402457412924e-06,0.3822293369238906,0.0028641892968923268,0.000754995100504482,0.15982793577172855,-0.011012160744004533,0.16089413298052,0.0016682093342930621,0.23035862866804585,-0.00041823998535789233,-0.0032323201180557387,0.0016894225149694242,0.13193646678012533,-0.2374856402042256
174,Ez0_before,0.0,1.4154374787342817e-06,0.382229332978291,0.002864191168563858,0.0007549953254753861,0.15982799294416564,-0.01101215483460427,0.16089419657168205,0.001668210561976086,0.23035864711071835,-0.00041823896653104056,-0.0032323208266164367,0.0016894198376608757,0.13193653765949168,-0.23748576778708502
175,Ez0_before,0.0,1.4141358942353554e-06,0.3822293290369133,0.0028641930381179473,0.0007549955501656165,0.1598280500519516,-0.011012148931846419,0.16089426009165553,0.0016682117883107873,0.23035866553216539,-0.00041823794898903104,-0.003232321534345068,0.0016894171634523614,0.13193660846116564,-0.23748589523009817
176,Ez0_before,0.0,1.4123600381352706e-06,0.3822293250997405,0.0028641949055657912,0.0007549957745773922,0.1598281070954316,-0.011012143035696146,0.16089432354080554,0.0016682130133034109,0.2303586839325085,-0.00041823693272221977,-0.003232322241246594,0.0016894144923257823,0.13193667914415055,-0.237486022459471
177,Ez0_before,0.0,1.4110604039841053e-06,0.382229321167485,0.002864196771038617,0.0007549959983990442,0.15982816407327793,-0.011012137146242974,0.16089438690704871,0.0016682142369191944,0.23035870231252695,-0.0004182359172208588,-0.003232322947367024,0.0016894118245345834,0.1319367497661653,-0.23748614957909753
178,Ez0_before,0.0,1.4097619516102722e-06,0.38222931723995657,0.0028641986341720648,0.0007549962221055008,0.15982822098380756,-0.0110121312637672,0.16089445020260418,0.0016682154590089385,0.23035872067099508,-0.00041823490308287017,-0.0032323236526441094,0.0016894091597977837,0.13193682031561618,-0.23748627656810914
179,Ez0_before,0.0,1.4084646801135582e-06,0.3822293133168485,0.0028642004950879324,0.0007549964456524579,0.15982827782864956,-0.011012125388081676,0.1608945134283201,0.0016682166796742515,0.230358739008011,-0.00041823389028944265,-0.003232324357087835,0.0016894064980988084,0.1319368907904741,-0.2374864034228534
180,Ez0_before,0.0,1.4071685886629225e-06,0.38222930939796884,0.0028642023538699834,0.0007549966689898935,0.15982833460899154,-0.01101211951904723,0.1608945765843807,0.0016682178989797423,0.23035875732378552,-0.00041823287880249675,-0.003232325060705893,0.001689403839430287,0.13193696119011222,-0.237486530142202
181,Ez0_before,0.0,1.405873676512976e-06,0.3822293054832114,0.0028642042105636576,0.0007549968920874535,0.15982839132562682,-0.011012113656572075,0.16089463967101245,0.0016682191169595224,0.23035877561852466,-0.00041823186859576197,-0.0032323257635037098,0.0016894011837809576,0.13193703151437422,-0.2374866567258736
182,Ez0_before,0.0,1.4045799428798406e-06,0.38222930157252055,0.0028642060651946355,0.0007549971149284386,0.159828447979127,-0.01101210780059153,0.16089470268849038,0.0016682203336316833,0.23035879389241543,-0.0004182308596506431,-0.0032323264654862817,0.0016893985311372613,0.13193710176333098,-0.23748678317399577
183,Ez0_before,0.0,1.403287386983216e-06,0.382229297665868,0.0028642079177792824,0.0007549973375044213,0.1598285045699425,-0.011012101951055892,0.1608947656371146,0.0016682215490064134,0.23035881214562573,-0.0004182298519527671,-0.0032323271666587095,0.0016893958814846403,0.13193717193717028,-0.2374869094869065
184,Ez0_before,0.0,1.40199600805527e-06,0.38222929376323905,0.0028642097683296086,0.0007549975598118746,0.1598285610984565,-0.011012096107923895,0.16089482851719555,0.0016682227630902195,0.23035883037830784,-0.0004182288454901274,-0.003232327867026231,0.001689393234808137,0.13193724203613932,-0.23748703566505078
185,Ez0_before,0.0,1.4007058052635524e-06,0.3822292898646247,0.0028642116168556774,0.0007549977818500733,0.15982861756501354,-0.011012090271159233,0.1608948913290459,0.0016682239758879145,0.2303588485906014,-0.00041822784025207226,-0.003232328566594084,0.0016893905910926616,0.13193731206051446,-0.23748716170892603
186,Ez0_before,0.0,1.3994167779034401e-06,0.3822292859700177,0.002864213463366718,0.000754998003619857,0.15982867396993433,-0.01101208444072864,0.1608949540729765,0.0016682251874037047,0.23035886678263592,-0.00041822683622877617,-0.00323232926536743,0.0016893879503231688,0.13193738201058475,-0.23748728761905255
187,Ez0_before,0.0,1.3981289250968379e-06,0.3822292820794114,0.0028642153078716074,0.0007549982251228689,0.15982873031352396,-0.011012078616600836,0.16089501674929413,0.0016682263976415524,0.23035888495453277,-0.0004182258334110315,-0.003232329963351254,0.0016893853124847417,0.1319374518866435,-0.2374874133959583
188,Ez0_before,0.0,1.3968422460773232e-06,0.3822292781927985,0.0028642171503790404,0.0007549984463611452,0.1598287865960761,-0.01101207279874597,0.16089507935830055,0.0016682276066054247,0.23035890310640667,-0.0004182248317900342,-0.003232330660550368,0.0016893826775626676,0.1319375216889836,-0.23748753904017048
189,Ez0_before,0.0,1.395556740049742e-06,0.3822292743101704,0.0028642189908976057,0.0007549986673368735,0.1598288428178756,-0.011012066987135256,0.16089514190029153,0.0016682288142994147,0.23035892123836685,-0.00041822383135731406,-0.003232331356969364,0.0016893800455424221,0.13193759141789493,-0.23748766455221088
190,Ez0_before,0.0,1.394272406159418e-06,0.3822292704315181,0.002864220829435827,0.0007549988880522405,0.15982889897919972,-0.01101206118174079,0.16089520437555718,0.001668230020727666,0.23035893935051777,-0.00041822283210471477,-0.0032323320526126678,0.0016893774164097337,0.13193766107366348,-0.23748778993259426
191,Ez0_before,0.0,1.3929892436353748e-06,0.38222926655683165,0.002864222666002152,0.0007549991085094128,0.1598289550803187,-0.011012055382535392,0.16089526678438149,0.001668231225894377,0.23035895744295998,-0.0004182218340243271,-0.0032323327474844997,0.001689374790150543,0.1319377306565703,-0.23748791518182655
192,Ez0_before,0.0,1.3917072516339947e-06,0.3822292626861007,0.0028642245006048703,0.0007549993287104214,0.15982901112149672,-0.01101204958949254,0.16089532912704269,0.0016682324298038184,0.23035897551579038,-0.0004182208371084572,-0.003232333441588923,0.0016893721667510949,0.1319378001668914,-0.23748804030040455
193,Ez0_before,0.0,1.3904264292949635e-06,0.38222925881931413,0.002864226333252208,0.0007549995486571968,0.15982906710299186,-0.011012043802586345,0.16089539140381304,0.0016682336324602728,0.2303589935691029,-0.00041821984134966366,-0.003232334134929885,0.0016893695461978875,0.13193786960489776,-0.23748816528881597
194,Ez0_before,0.0,1.3891467758481721e-06,0.38222925495646104,0.0028642281639522397,0.0007549997683516324,0.1598291230250565,-0.01101203802179145,0.16089545361495922,0.001668234833868037,0.23035901160298838,-0.0004182188467407111,-0.003232334827511146,0.0016893669284776575,0.13193793897085496,-0.23748829014753892
195,Ez0_before,0.0,1.3878682904334147e-06,0.38222925109753,0.0028642299927128917,0.000754999987795482,0.15982917888793763,-0.011012032247083055,0.16089551576074235,0.0016682360340313643,0.23035902961753532,-0.0004182178532745671,-0.003232335519336371,0.0016893643135774644,0.13193800826502364,-0.23748841487704256
196,Ez0_before,0.0,1.3865909721702107e-06,0.3822292472425095,0.002864231819541961,0.0007550002069904263,0.15982923469187685,-0.01101202647843687,0.160895577841418,0.0016682372329545154,0.23035904761282971,-0.0004182168609443815,-0.0032323362104091074,0.0016893617014846155,0.1319380774876594,-0.23748853947778692
197,Ez0_before,0.0,1.3853148202361927e-06,0.3822292433913883,0.0028642336444470984,0.0007550004259380605,0.15982929043711058,-0.011012020715829117,0.16089563985723682,0.0016682384306416541,0.23035906558895528,-0.0004182158697434674,-0.0032323369007328205,0.0016893590921867139,0.13193814663901285,-0.23748866395022314
198,Ez0_before,0.0,1.384039833786984e-06,0.38222923954415466,0.002864235467435791,0.0007550006446399155,0.15982934612387045,-0.011012014959236488,0.16089570180844381,0.0016682396270969726,0.23035908354599388,-0.00041821487966535345,-0.0032323375903108723,0.0016893564856715936,0.13193821571932984,-0.23748878829479372
199,Ez0_before,0.0,1.3827660119731123e-06,0.3822292357007975,0.0028642372885154064,0.0007550008630974674,0.15982940175238303,-0.011012009208636132,0.1608957636952796,0.0016682408223245545,0.23035910148402516,-0.0004182138907037187,-0.0032323382791465257,0.001689353881927362,0.1319382847288515,-0.2374889125119327
200,Ez1e9,1000000000.0,0.01477097984687728,0.3822292318613053,0.0028642391076931562,0.0007550010813121334,0.15982945732287035,-0.011012003464005663,0.16089582551797946,0.0016682420163284444,0.23035911940312717,-0.0004182129028524135,-0.003232338967242972,0.001689351280942385,0.11716730488197422,-0.2109011487875536
201,Ez1e9,1000000000.0,0.007242643559637482,0.3823848063152086,0.002871207771894467,0.0006046290858890318,0.1592336056530949,-0.011028692502684949,0.15651023454288118,0.0016463030070242007,0.23062428798153708,-0.000235788482740606,-0.003244586249972847,0.0017983607847902319,0.10992466132233673,-0.19786439038020612
202,Ez1e9,1000000000.0,0.004817389828758609,0.3827007850107378,0.002754478734579948,0.000523222607338424,0.15738037596375104,-0.011159174927854856,0.15246746526711683,0.001554619658334953,0.23053593268907915,-0.0001154059223868095,-0.003233445653499598,0.0018991140355668489,0.10510727149357812,-0.18919308868844062
203,Ez1e9,1000000000.0,0.0035811323119619987,0.3830598655096169,0.0025797252664517428,0.000505066578077408,0.15488992909758126,-0.011329097425825971,0.14888633295515483,0.0014374284157626426,0.2301258374343731,-5.002842480334179e-05,-0.003202147710100317,0.001985634970944153,0.10154467042752449,-0.1827804067695441
204,Ez1e9,1000000000.0,0.003241306976091568,0.38338250594229917,0.0023875320778321933,0.0005287740913491985,0.1521538274971338,-0.011495668357608957,0.14564502597906326,0.0013183040211304812,0.22949132823942092,-2.2408716939434018e-05,-0.0031549819006899274,0.0020619736131830286,0.09870502263783107,-0.17766904074809592
205,Ez1e9,1000000000.0,0.0029841370263161138,0.38363583798399037,0.002196882837958857,0.0005776667885826355,0.14937444660941906,-0.011640064067989937,0.14266088895274714,0.00120642013882535,0.22870978999762132,-2.1157367053048486e-05,-0.0030951758784263997,0.002131844727956773,0.09630158460397868,-0.17334285228716162
206,Ez1e9,1000000000.0,0.002777547004210068,0.38381329500950356,0.002015445912576861,0.0006402746233425355,0.14665029860867784,-0.011755313109670863,0.13988334194853708,0.001104181740692683,0.2278350131653522,-3.915049967302067e-05,-0.0030255264504158432,0.0021979467332740254,0.09417627712940911,-0.1695172988329364
207,Ez1e9,1000000000.0,0.002624574875114083,0.3839203091569513,0.001845520651980282,0.0007091506144677863,0.14402572373356376,-0.011839926223605466,0.13727950261721505,0.0010111719247078142,0.22690343312104982,-7.179420494878078e-05,-0.0029486220283172562,0.00226215595298047,0.09224092632890259,-0.16603366739202466
208,Ez1e9,1000000000.0,0.0025084113054710255,0.38396664867190433,0.0016870359620800236,0.0007797035075044476,0.14151731242809273,-0.011894861620890087,0.13482625815573884,0.0009259788745171262,0.2259397418448364,-0.00011598308101773187,-0.00286679203935736,0.002325758522330078,0.09044509748907054,-0.16280117548032697
209,Ez1e9,1000000000.0,0.002389546386348085,0.3839627562169643,0.001538988370908809,0.0008492605420678853,0.13912776604174465,-0.011922102280743068,0.13250613848100334,0.000846994027719573,0.22496078918735524,-0.00016950740708003713,-0.0027820192372752218,0.0023896281204168666,0.08875867676180083,-0.1597656181712415
210,Ez1e9,1000000000.0,0.0022746510250358787,0.38391819946907246,0.0014001044615583207,0.0009163813371028387,0.13685311501670877,-0.011923991700451473,0.13030512532888044,0.0007727304927219369,0.22397813492822705,-0.0002307182412503084,-0.0026959004063434044,0.0024543491382972996,0.08716256796585398,-0.15689262233853715
211,Ez1e9,1000000000.0,0.002166676896907055,0.3838411565505504,0.0012691294398780972,0.0009803858141370645,0.13468643811980172,-0.011902925725266602,0.12821145778876836,0.0007019249435214646,0.22299970514783868,-0.0002983366887563987,-0.0026096594312265044,0.002520300618592174,0.08564375799055562,-0.15415876438300014
212,Ez1e9,1000000000.0,0.002066691175952956,0.38373837058076876,0.0011449394954251358,0.0010410437210623554,0.13261974694384876,-0.01186121219070637,0.12621496044482683,0.0006335470804457676,0.22203088229890403,-0.0003713426225340228,-0.0025241925872299337,0.0025877146689261285,0.08419269984933728,-0.1515468597288071
213,Ez1e9,1000000000.0,0.001974832179925945,0.3836152923289296,0.0010265732865586065,0.0010983775682516627,0.13064491476392281,-0.011801010154631808,0.12430664960692574,0.0005667739416203052,0.22107523907568932,-0.0004489071105158566,-0.002440126358295449,0.002656718402379031,0.0828019149919682,-0.14904344698554278
214,Ez1e9,1000000000.0,0.0018908025927218963,0.3834762788618735,0.0009132280347229441,0.0011525413985832636,0.12875411217120092,-0.011724307144238937,0.12247848944887896,0.0005009545486911147,0.22013504471073,-0.0005303491447223812,-0.002357874977799006,0.0027273648441457935,0.08146523509346573,-0.14663742316823833
215,Ez1e9,1000000000.0,0.0018141208082164684,0.3833247906331937,0.0008042417256759464,0.0012037485369597693,0.12693999136298445,-0.011632914660196739,0.12072323040321933,0.0004355754480472329,0.21921162212166484,-0.0006151062137718681,-0.0022776912632050577,0.002799656052367968,0.08017737984825399,-0.14431928372685718
216,Ez1e9,1000000000.0,0.0017442465867393842,0.38316356524609013,0.0006990714010098224,0.0012522301215901746,0.12519574477624507,-0.011528472442815898,0.11903429397278079,0.00037023088890446743,0.21830560447862507,-0.0007027130712706286,-0.002199708532413256,0.0028735604894781024,0.07893371232803095,-0.14208068219045572
217,Ez1e9,1000000000.0,0.0016806419205463302,0.3829947624207766,0.0005972719851245655,0.0012982125129252335,0.12351510285569874,-0.0114124568681268,0.11740568479341291,0.0003045984065340784,0.2174171220834613,-0.0007927856134801743,-0.0021239736860051515,0.002949026022003779,0.07773008997436928,-0.13991416195386472
218,Ez1e9,1000000000.0,0.0016227988181831687,0.38282008153220726,0.0004984774362148639,0.0013419059979717224,0.12189230403751557,-0.0112861911837501,0.11583191979978011,0.0002384193967985922,0.2165459398181555,-0.0008850081533929152,-0.0020504725586147194,0.003025989544685387,0.0765627675726091,-0.13781298163069639
219,Ez1e9,1000000000.0,0.0015702504384207533,0.38264085546864535,0.00040238474583192344,0.001383500047401906,0.12032205359909481,-0.01115085641378161,0.11430796872400387,0.0001714838946348684,0.215691558880445,-0.00097912309110075,-0.0019791489461871816,0.0031043839972673933,0.07542832987824395,-0.13577099378083912
220,Ez1e9,1000000000.0,0.0015225740462578852,0.38245812501072507,0.0003087407348857285,0.001423162226197431,0.11879947955283693,-0.01100750233015476,0.11282920279350547,0.00010361873362951877,0.21485329232932973,-0.0010749223827856012,-0.001909918663490404,0.0031841433724895947,0.07432364168630509,-0.13378255503534917
221,Ez1e9,1000000000.0,0.0014793900948642247,0.3822726975760617,0.00021733135554188643,0.001461039012955034,0.1173200894579727,-0.010857058165772598,0.1113913497091342,3.467835984947435e-05,0.2140303212216358,-0.001172240419143543,-0.001842679795998244,0.0032652061927045976,0.07324580876159799,-0.1318424557708764
222,Ez1e9,1000000000.0,0.0014403687374184848,0.38208519358021503,0.0001279731327782241,0.001497257504261654,0.11587972983757241,-0.010700342891982798,0.10999045368704496,-3.546229886183451e-05,0.21322173624883708,-0.0012709480451179797,-0.001777320086777934,0.0033475178330477535,0.07219214597545535,-0.12994586275581965
223,Ez1e9,1000000000.0,0.0014052098494542198,0.38189608305200456,4.050638143938426e-05,0.0015319274222457702,0.11447454880415975,-0.010538074963613562,0.10862283973992648,-0.00010691338333878968,0.2124265684783751,-0.0013709475240505139,-0.0017137221915547876,0.0034310319880266,0.07116015026969932,-0.1280882704854588
224,Ez1e9,1000000000.0,0.0013736339065150566,0.38170571459549335,-4.5210132164255704e-05,0.0015651431080717325,0.11310096195913802,-0.010370881476190093,0.10728508150698393,-0.00017977444311630163,0.21164381187273384,-0.0014721682898957565,-0.0016517673619461611,0.0035157115145197787,0.07014747762630186,-0.12626545972734335
225,Ez1e9,1000000000.0,0.0013485659243879095,0.38151433834746573,-0.00012930336581630332,0.0015969853465998426,0.11175562140566457,-0.010199306719943733,0.1059739722738628,-0.0002541378511212791,0.2108724395790935,-0.001574563370476927,-0.0015913379757188082,0.003601528825053989,0.06915192260945968,-0.12447346069702743
226,Ez1e9,1000000000.0,0.0013505168316868682,0.3813221242064765,-0.00021188925143389233,0.00162752294961371,0.11043538760876778,-0.01002382011931642,0.10468649863742567,-0.00033009150960286855,0.21011141549971318,-0.0016781063715916398,-0.0015323192294572647,0.003688465970416124,0.06817140025084788,-0.12270852045152618
227,Ez1e9,1000000000.0,0.0013536372640687577,0.3811291763375676,-0.00029307521385338965,0.0016568140830994602,0.10913730379164827,-0.009844823570913593,0.10341981652961074,-0.00040772101466967736,0.209359702268269,-0.0017827889398502445,-0.001474600225230805,0.0037765145098020737,0.06720392974185047,-0.12096707353533084
228,Ez1e9,1000000000.0,0.0013579142220649792,0.3809355447294579,-0.0003729621146632183,0.0016849073461018566,0.10785857257211955,-0.009662658198342708,0.10217122927878569,-0.00048711140605534736,0.20861626649126325,-0.0018886186295828068,-0.0014180746231654158,0.003865675243075185,0.06624761965643224,-0.11924571538157802
229,Ez1e9,1000000000.0,0.0013633324171022226,0.38074123441168917,-0.00045164574606260734,0.0017118426214833343,0.10659653455797483,-0.009477610551168915,0.10093816744731224,-0.0005683485989665507,0.20788008190470686,-0.0019956171110735214,-0.0013626409863707464,0.00395595785797253,0.06530065421975804,-0.11754117759556448
230,Ez1e9,1000000000.0,0.0013698753474378766,0.38054621280456724,-0.0005292179756205806,0.001737651721484864,0.10534864862792147,-0.009289918275450027,0.09971817012946743,-0.0006515205721282075,0.2071501309389862,-0.002103818662458466,-0.0013082029123565166,0.004047380531230978,0.06436128090800498,-0.11585030563440897
231,Ez1e9,1000000000.0,0.001377525963882048,0.38035041557929516,-0.0006057676183732437,0.0017623588547953054,0.10411247366798236,-0.00909977529978863,0.0985088676246369,-0.0007367183691774338,0.20642540506269524,-0.0022132689042987656,-0.0012546690173086932,0.004139969504361329,0.06342779861611207,-0.11417003750900173
232,Ez1e9,1000000000.0,0.0013862670582113351,0.38015375131468776,-0.0006813810984324967,0.0017859809316170168,0.10288565154534421,-0.008907336567609702,0.09730796514506712,-0.0008240369553202127,0.20570490419768062,-0.0023240237271458077,-0.001201952825696381,0.004233758653870084,0.06249854659761088,-0.11249738387569959
233,Ez1e9,1000000000.0,0.0013960814469442528,0.37995610518684647,-0.0007561429478964501,0.001808527726865535,0.10166589111032925,-0.008712722360069336,0.09611322744018982,-0.0009135759631524346,0.2049876354134566,-0.0024361483789988323,-0.0011499726009955317,0.004328789061076808,0.06157189392625191,-0.11082940906725344
234,Ez1e9,1000000000.0,0.0014069520082762438,0.3797573418740875,-0.0008301361791741113,0.0018300019140357257,0.10045095304672638,-0.008516022250990449,0.09492246415296142,-0.001005440352028919,0.20427261106543756,-0.0025497166773939045,-0.0010986511447324545,0.004425108584135432,0.06064622940469676,-0.10916321292845417
235,Ez1e9,1000000000.0,0.0014188616083854744,0.3795573078240323,-0.0009034425577740094,0.0018503989793899169,0.09923863540470208,-0.008317298737894992,0.0937335157625195,-0.001099740999136553,0.20355884649960881,-0.0026648103147154543,-0.0010479155835272688,0.004522771428989917,0.059719951580981,-0.1074959128457658
236,Ez1e9,1000000000.0,0.0014317929531391799,0.37935583299844233,-0.0009761427971070697,0.0018697070215206073,0.09802675964818056,-0.008116590588592019,0.09254423989361657,-0.00119659523528187,0.20284535741421664,-0.002781518223211307,-0.0009976971598587092,0.004621837714120429,0.05879145926692418,-0.10582462668046352
237,Ez1e9,1000000000.0,0.0014457283581322256,0.3791527321958015,-0.0010483166873260176,0.0018879064419511362,0.09681315708411786,-0.007913915956754555,0.09135249799258299,-0.001296127334483497,0.20213115694346745,-0.0028999359758593683,-0.0009479310350760568,0.00472237301388769,0.05785914187548619,-0.10414645537587515
238,Ez1e9,1000000000.0,0.001460649464722713,0.3789478060225135,-0.0011200431684534147,0.0019049695227445985,0.09559565553698021,-0.007709275303956301,0.09015614209693099,-0.0013984689607086285,0.2014152525206387,-0.0030201651840910245,-0.0008985561153302766,0.004824447870575075,0.05692136984590962,-0.10245846572263732
