step,Ez_V_per_m,Pz_mode_A,P_C_per_m2
506,-795000000.0,-0.17125025889144213,0.3082504660045958
507,-802500000.0,-0.17027229451472062,0.3064901301264971
508,-810000000.0,-0.16928616956661663,0.30471510521990997
509,-817500000.0,-0.16828086892699093,0.30290556406858365
510,-825000000.0,-0.16727327995480215,0.3010919039186439
511,-832500000.0,-0.16624776619948398,0.29924597915907114
512,-840000000.0,-0.16522020719160826,0.2973963729448949
513,-847500000.0,-0.16417486680972979,0.2955147602575136
514,-855000000.0,-0.16312755441416824,0.2936295979455028
515,-862500000.0,-0.16206263941524426,0.2917127509474397
516,-870000000.0,-0.16099590756681895,0.28979263362027413
517,-877500000.0,-0.1599118471855784,0.28784132493404113
518,-885000000.0,-0.15882622020090298,0.28588719636162535
519,-892500000.0,-0.15772364157873967,0.2839025548417314
520,-900000000.0,-0.1566198402626641,0.2819157124727954
521,-907500000.0,-0.15549956742359322,0.2798992213624678
522,-915000000.0,-0.15437850257265953,0.27788130463078714
523,-922500000.0,-0.15325087462701978,0.2758515743286356
524,-930000000.0,-0.15210624093500544,0.2737912336830098
525,-937500000.0,-0.15096146909658037,0.2717306443738447
526,-945000000.0,-0.14980161319676932,0.2696429037541848
527,-952500000.0,-0.14864245619279606,0.26755642114703293
528,-960000000.0,-0.14747829829961323,0.26546093693930384
529,-967500000.0,-0.146298825189421,0.2633378853409578
530,-975000000.0,-0.14512080935452928,0.26121745683815273
531,-982500000.0,-0.14393874480476326,0.2590897406485739
532,-990000000.0,-0.14274235697931406,0.2569362425627653
533,-997500000.0,-0.14154835586909176,0.2547870405643652
534,-1005000000.0,-0.1403512043463137,0.2526321678233647
535,-1012500000.0,-0.13914062657457857,0.25045312783424145
536,-1020000000.0,-0.13793315471787487,0.24827967849217478
537,-1027500000.0,-0.13672319154285842,0.24610174477714516
538,-1035000000.0,-0.13550044144860063,0.24390079460748113
539,-1042500000.0,-0.13428117068959894,0.24170610724127808
540,-1050000000.0,-0.13305968912566746,0.23950744042620142
541,-1057500000.0,-0.13182563894279253,0.23728615009702655
542,-1065000000.0,-0.1305949611231451,0.23507093002166116
543,-1072500000.0,-0.12936183112731534,0.2328512960291676
544,-1080000000.0,-0.128115753085076,0.2306083555531368
545,-1087500000.0,-0.12687231695659987,0.22837017052187977
546,-1095000000.0,-0.12562550553431273,0.22612590996176293
547,-1102500000.0,-0.12436455994629947,0.22385620790333904
548,-1110000000.0,-0.12310472519283311,0.2215885053470996
549,-1117500000.0,-0.1218306627694588,0.21929519298502584
550,-1125000000.0,-0.1205562986249615,0.21700133752493073
551,-1132500000.0,-0.11926585845664651,0.21467854522196372
552,-1140000000.0,-0.11797286015546445,0.212351148279836
553,-1147500000.0,-0.11666110316798269,0.20998998570236885
554,-1155000000.0,-0.11533467802603131,0.20760242044685637
555,-1162500000.0,-0.11399283285739709,0.20518709914331476
556,-1170000000.0,-0.1126334520379086,0.2027402136682355
557,-1177500000.0,-0.11125376074776175,0.20025676934597114
558,-1185000000.0,-0.1098414738185758,0.19771465287343645
559,-1192500000.0,-0.108408232754376,0.1951348189578768
560,-1200000000.0,-0.10693464335331077,0.1924823580359594
561,-1207500000.0,-0.10541999892823821,0.18975599807082877
562,-1215000000.0,-0.10384835278526448,0.18692703501347607
563,-1222500000.0,-0.10221600248034717,0.1839888044646249
564,-1230000000.0,-0.1004917274699193,0.18088510944585476
565,-1237500000.0,-0.09866831983070233,0.1776029756952642
566,-1245000000.0,-0.09668955364342763,0.17404119655816974
567,-1252500000.0,-0.09449562194745607,0.17009211950542094
568,-1260000000.0,-0.09193530125531252,0.16548354225956255
569,-1267500000.0,-0.08858259426898524,0.15944866968417343
570,-1275000000.0,-0.07677595520930046,0.13819671937674083
571,-1282500000.0,0.3387524191318114,-0.6097543544372606
572,-1290000000.0,0.33945402392171187,-0.6110172430590813
573,-1297500000.0,0.3401740720133348,-0.6123133296240028
574,-1305000000.0,0.3408917005124262,-0.6136050609223671
575,-1312500000.0,0.3416123309476503,-0.6149021957057705
576,-1320000000.0,0.3423370438378847,-0.6162066789081925
577,-1327500000.0,0.34306611271611465,-0.6175190028890064
578,-1335000000.0,0.343809028652609,-0.6188562515746961
579,-1342500000.0,0.344549040560926,-0.6201882730096668
580,-1350000000.0,0.34529235611811987,-0.6215262410126158
581,-1357500000.0,0.34604018830868727,-0.6228723389556371
582,-1365000000.0,0.3467928414095096,-0.6242271145371173
583,-1372500000.0,0.34755045437232146,-0.6255908178701787
584,-1380000000.0,0.34832259088739964,-0.6269806635973194
585,-1387500000.0,0.34909236477787287,-0.6283662566001712
586,-1395000000.0,0.3498660545395356,-0.6297588981711641
587,-1402500000.0,0.3506448965053836,-0.6311608137096905
588,-1410000000.0,0.35142921384786896,-0.6325725849261642
589,-1417500000.0,0.3522286419499509,-0.6340115555099116
590,-1425000000.0,0.3530262755966528,-0.635447296073975
591,-1432500000.0,0.3538284374737702,-0.6368911874527864
592,-1440000000.0,0.35463637928541947,-0.638345482713755
593,-1447500000.0,0.35545985190578294,-0.6398277334304093
594,-1455000000.0,0.35628210786640396,-0.6413077941595271
595,-1462500000.0,0.357109476157531,-0.6427970570835558
596,-1470000000.0,0.3579432102314416,-0.6442977784165949
597,-1477500000.0,0.3587930738883203,-0.6458275329989766
598,-1485000000.0,0.3596423403533474,-0.6473562126360254
599,-1492500000.0,0.360497369178625,-0.648895264521525
600,-1500000000.0,0.3613594295001346,-0.6504469731002424
601,-1492500000.0,0.3608053499073547,-0.6494496298332385
602,-1485000000.0,0.35994825186889845,-0.6479068533640172
603,-1477500000.0,0.3590931483566754,-0.6463676670420158
604,-1470000000.0,0.358253679747987,-0.6448566235463766
605,-1462500000.0,0.3574133287700034,-0.6433439917860062
606,-1455000000.0,0.35657839097978905,-0.6418411037636204
607,-1447500000.0,0.35574994007578625,-0.6403498921364152
608,-1440000000.0,0.3549374146962183,-0.638887346453193
609,-1432500000.0,0.354123571178479,-0.6374224281212622
610,-1425000000.0,0.3533145464030614,-0.6359661835255106
611,-1417500000.0,0.3525114106338851,-0.6345205391409932
612,-1410000000.0,0.3517142557484741,-0.6330856603472533
613,-1402500000.0,0.35093224567435366,-0.6316780422138366
614,-1395000000.0,0.3501483413463244,-0.630267014423384
615,-1387500000.0,0.34936860456112173,-0.6288634882100191
616,-1380000000.0,0.3485941104314338,-0.6274693987765808
617,-1372500000.0,0.3478249688285179,-0.6260849438913322
618,-1365000000.0,0.34707033838902746,-0.6247266091002495
619,-1357500000.0,0.3463132732047778,-0.6233638917686001
620,-1350000000.0,0.34555979795408537,-0.6220076363173537
621,-1342500000.0,0.3448110052636434,-0.6206598094745581
622,-1335000000.0,0.34406702385532617,-0.6193206429395871
623,-1327500000.0,0.3433370846271883,-0.618006752328939
624,-1320000000.0,0.3426041972293048,-0.6166875550127486
625,-1312500000.0,0.34187437905875473,-0.6153738823057585
626,-1305000000.0,0.341148751872422,-0.6140677533703596
627,-1297500000.0,0.34042746473788427,-0.6127694365281917
628,-1290000000.0,0.3397104767907612,-0.6114788582233702
629,-1282500000.0,0.3390069994206975,-0.6102125989572555
630,-1275000000.0,0.33830008662408106,-0.6089401559233459
631,-1267500000.0,0.33759571731288546,-0.6076722911631939
632,-1260000000.0,0.33689503249334624,-0.6064110584880232
633,-1252500000.0,0.3361981988107441,-0.6051567578593394
634,-1245000000.0,0.3355051894607069,-0.6039093410292724
635,-1237500000.0,0.3348159407458133,-0.6026686933424639
636,-1230000000.0,0.33413964454614586,-0.6014513601830626
637,-1222500000.0,0.33345017270791827,-0.6002103108742529
638,-1215000000.0,0.3327794357850938,-0.5990029844131688
639,-1207500000.0,0.33210593727760823,-0.5977906870996949
640,-1200000000.0,0.3314346136246343,-0.5965823045243417
641,-1192500000.0,0.3307664042746326,-0.5953795276943387
642,-1185000000.0,0.33010144693774174,-0.5941826044879351
643,-1177500000.0,0.32943972038083846,-0.5929914966855092
644,-1170000000.0,0.3287811729634504,-0.5918061113342107
645,-1162500000.0,0.3281348775315318,-0.5906427795567573
646,-1155000000.0,0.327484266659827,-0.5894716799876886
647,-1147500000.0,0.32683515510037187,-0.5883032791806694
648,-1140000000.0,0.32618869423121927,-0.5871396496161947
649,-1132500000.0,0.3255450770326372,-0.5859811386587469
650,-1125000000.0,0.3249043011711422,-0.584827742108056
651,-1117500000.0,0.3242663254623263,-0.5836793858321874
652,-1110000000.0,0.3236311017002848,-0.5825359830605127
653,-1102500000.0,0.32299858106632395,-0.5813974459193831
654,-1095000000.0,0.3223778613311333,-0.5802801503960399
655,-1087500000.0,0.3217432029668474,-0.5791377653403254
656,-1080000000.0,0.3211260811258914,-0.5780269460266045
657,-1072500000.0,0.32050535898147753,-0.5769096461666595
658,-1065000000.0,0.31988584708667483,-0.5757945247560147
659,-1057500000.0,0.3192685053232879,-0.5746833095819182
660,-1050000000.0,0.3186534975079187,-0.5735762955142537
661,-1042500000.0,0.3180408237242736,-0.5724734827036925
662,-1035000000.0,0.31743045105859063,-0.5713748119054631
663,-1027500000.0,0.3168223404512326,-0.5702802128122186
664,-1020000000.0,0.31621645216502875,-0.5691896138970518
665,-1012500000.0,0.3156218840624625,-0.5681193913124325
666,-1005000000.0,0.3150129622634371,-0.5670233320741869
667,-997500000.0,0.31442108296728105,-0.5659579493411059
668,-990000000.0,0.31382520545332454,-0.5648853698159841
669,-982500000.0,0.313230081069449,-0.5638141459250082
670,-975000000.0,0.31263668488220264,-0.5627460327879648
671,-967500000.0,0.3120451947323136,-0.5616813505181646
672,-960000000.0,0.31145562037829627,-0.5606201166809333
673,-952500000.0,0.3108679366618332,-0.5595622859912998
674,-945000000.0,0.3102821115420874,-0.5585078007757573
675,-937500000.0,0.3096981119587088,-0.5574566015256758
676,-930000000.0,0.30911590504298814,-0.5564086290773786
677,-922500000.0,0.30853545835813173,-0.5553638250446371
678,-915000000.0,0.30795673993816364,-0.5543221318886946
679,-907500000.0,0.30738882006062335,-0.553299876109122
680,-900000000.0,0.3068061660717738,-0.5522510989291929
681,-892500000.0,0.306240002521277,-0.5512320045382986
682,-885000000.0,0.3056694454916013,-0.5502050018848823
683,-877500000.0,0.30509916975080453,-0.5491785055514482
684,-870000000.0,0.30453016164961244,-0.5481542909693025
685,-862500000.0,0.3039626121602532,-0.5471327018884559
686,-855000000.0,0.30339654014373,-0.546113772258714
687,-847500000.0,0.3028319275932431,-0.5450974696678377
688,-840000000.0,0.30226874886013505,-0.5440837479482431
689,-832500000.0,0.3017069769387956,-0.5430725584898322
690,-825000000.0,0.30114658480708334,-0.54206385265275
691,-817500000.0,0.30058754570535323,-0.5410575822696359
692,-810000000.0,0.3000298331886618,-0.5400536997395912
693,-802500000.0,0.29947342113082326,-0.5390521580354819
694,-795000000.0,0.29891828371841833,-0.538052910693153
695,-787500000.0,0.2983643954428466,-0.5370559117971239
696,-780000000.0,0.2978117310921263,-0.5360611159658273
697,-772500000.0,0.2972602657427976,-0.5350684783370357
698,-765000000.0,0.2967190303830573,-0.5340942546895031
699,-757500000.0,0.2961626680719288,-0.5330928025294719
700,-750000000.0,0.2956221874991195,-0.5321199374984151
701,-742500000.0,0.29506779285792006,-0.5311220271442562
702,-735000000.0,0.2945293577971345,-0.5301528440348422
703,-727500000.0,0.2939861597266735,-0.5291750875080123
704,-720000000.0,0.2934427130076198,-0.5281968834137157
705,-712500000.0,0.2928999928095327,-0.5272199870571589
706,-705000000.0,0.2923581977961924,-0.5262447560331462
707,-697500000.0,0.2918173544676988,-0.5252712380418578
708,-690000000.0,0.2912774513718694,-0.524299412469365
709,-682500000.0,0.29073846883342297,-0.5233292439001613
710,-675000000.0,0.29020038551902677,-0.5223606939342482
711,-667500000.0,0.2896631798798177,-0.5213937237836719
712,-660000000.0,0.2891268304640057,-0.5204282948352104
713,-652500000.0,0.28859131598091065,-0.5194643687656392
714,-645000000.0,0.288056615310505,-0.518501907558909
715,-637500000.0,0.2875227075010949,-0.5175408735019708
716,-630000000.0,0.28698957176447654,-0.5165812291760578
717,-622500000.0,0.28645718747060994,-0.5156229374470979
718,-615000000.0,0.285925534142249,-0.5146659614560483
719,-607500000.0,0.28539459144962365,-0.5137102646093226
720,-600000000.0,0.28486433920518844,-0.5127558105693392
721,-592500000.0,0.2843347573584415,-0.5118025632451947
722,-585000000.0,0.28380582599080884,-0.5108504867834559
723,-577500000.0,0.2832775253105913,-0.5098995455590644
724,-570000000.0,0.28274983564797157,-0.5089497041663489
725,-562500000.0,0.28222273745007675,-0.5080009274101381
726,-555000000.0,0.2816962112760933,-0.5070531802969679
727,-547500000.0,0.28117023779243194,-0.5061064280263775
728,-540000000.0,0.28064479776793794,-0.5051606359822883
729,-532500000.0,0.2801198720691449,-0.5042157697244608
730,-525000000.0,0.27959544165556793,-0.5032717949800223
731,-517500000.0,0.27907148757503375,-0.5023286776350607
732,-510000000.0,0.27854799095904426,-0.5013863837262796
733,-502500000.0,0.2780249330181712,-0.5004448794327082
734,-495000000.0,0.2775022950374774,-0.4995041310674594
735,-487500000.0,0.2769800583719645,-0.4985641050695361
736,-480000000.0,0.2764582044420409,-0.4976247679956736
737,-472500000.0,0.2759367147290093,-0.4966860865122168
738,-465000000.0,0.27541557077057083,-0.4957480273870275
739,-457500000.0,0.2748947541563412,-0.4948105574814141
740,-450000000.0,0.2743742465233782,-0.4938736437420808
741,-442500000.0,0.27385402955171667,-0.49293725319309
742,-435000000.0,0.27333408495990774,-0.4920013529278339
743,-427500000.0,0.2728143945005601,-0.4910659101010082
744,-420000000.0,0.27229493995588083,-0.4901308919205855
745,-412500000.0,0.27177570313321164,-0.48919626563978097
746,-405000000.0,0.2712566658605594,-0.4882619985490069
747,-397500000.0,0.2707378099821167,-0.4873280579678101
748,-390000000.0,0.27021911735377024,-0.48639441123678645
749,-382500000.0,0.2697005698385942,-0.4854610257094696
750,-375000000.0,0.26918214930232515,-0.4845278687441853
751,-367500000.0,0.26866383760881696,-0.48359490769587055
752,-360000000.0,0.2681456166154704,-0.4826621099078467
753,-352500000.0,0.267627468168637,-0.48172944270354656
754,-345000000.0,0.26710937409899266,-0.4807968733781868
755,-337500000.0,0.2665913162168782,-0.4798643691903808
756,-330000000.0,0.2660732763076038,-0.47893189735368685
757,-322500000.0,0.2655552361267147,-0.4779994250280865
758,-315000000.0,0.26503717739521443,-0.477066919311386
759,-307500000.0,0.26451908179474204,-0.47613434723053566
760,-300000000.0,0.2640009309627012,-0.4752016757328622
761,-292500000.0,0.26348270648733657,-0.4742688716772058
762,-285000000.0,0.26296438990275517,-0.4733359018249593
763,-277500000.0,0.26244596268388787,-0.47240273283099815
764,-270000000.0,0.26192740624138955,-0.4714693312345012
765,-262500000.0,0.2614087019164714,-0.4705356634496486
766,-255000000.0,0.26088983097566537,-0.4696016957561977
767,-247500000.0,0.26037077460551306,-0.4686673942899235
768,-240000000.0,0.25985151390717837,-0.46773272503292107
769,-232500000.0,0.2593320298909784,-0.46679765380376115
770,-225000000.0,0.2588123034708285,-0.46586214624749134
771,-217500000.0,0.2582923154585982,-0.4649261678254768
772,-210000000.0,0.2577720465583729,-0.4639896838050712
773,-202500000.0,0.25725147736061754,-0.4630526592491116
774,-195000000.0,0.2567305883362375,-0.46211505900522754
775,-187500000.0,0.2562093598305322,-0.46117684769495804
776,-180000000.0,0.2556877720570365,-0.4602379897026658
777,-172500000.0,0.2551658050912457,-0.4592984491642423
778,-165000000.0,0.25464343886421814,-0.4583581899555927
779,-157500000.0,0.254120653156051,-0.4574171756808918
780,-150000000.0,0.2535974275892244,-0.45647536966060387
781,-142500000.0,0.2530737416218067,-0.45553273491925206
782,-135000000.0,0.2525495745405176,-0.4545892341729316
783,-127500000.0,0.2520249054536416,-0.45364482981655485
784,-120000000.0,0.2514997132837866,-0.45269948391081594
785,-112500000.0,0.2509739767604817,-0.45175315816886713
786,-105000000.0,0.2504476744126073,-0.45080581394269315
787,-97500000.0,0.24992078456065125,-0.44985741220917225
788,-90000000.0,0.24939328530878513,-0.4489079135558132
789,-82500000.0,0.24886515453675237,-0.44795727816615427
790,-75000000.0,0.248336369891562,-0.4470054658048116
791,-67500000.0,0.2477984091127989,-0.44603713640303805
792,-60000000.0,0.2472748793194916,-0.4450947827750849
793,-52500000.0,0.24673692026006663,-0.44412645646811993
794,-45000000.0,0.24621225835445373,-0.4431820650380167
795,-37500000.0,0.24567279700852282,-0.44221103461534106
796,-30000000.0,0.24513813839889811,-0.4412486491180166
797,-22500000.0,0.2446037842009461,-0.440286811561703
798,-15000000.0,0.24406881509291692,-0.43932386716725047
799,-7500000.0,0.24353302397089707,-0.4383594431476147
800,0.0,0.24299634838269882,-0.43739342708885787
801,7500000.0,0.2424587551336122,-0.436425759240502
802,15000000.0,0.24192021673884215,-0.4354563901299159
803,22500000.0,0.2413807065955472,-0.43448527187198493
804,30000000.0,0.24084019798209583,-0.4335123563677725
805,37500000.0,0.24029866384209875,-0.43253759491577776
806,45000000.0,0.23975607672966615,-0.4315609381133991
807,52500000.0,0.23921240878766808,-0.4305823358178026
808,60000000.0,0.23866763173253602,-0.42960173711856486
809,67500000.0,0.2381217168401173,-0.4286190903122111
810,75000000.0,0.2375746349314323,-0.42763434287657814
811,82500000.0,0.23702635635808328,-0.4266474414445499
812,90000000.0,0.23647685098725182,-0.4256583317770533
813,97500000.0,0.23592608818625954,-0.42466695873526716
814,105000000.0,0.23537403680667535,-0.4236732662520156
815,112500000.0,0.23481208947918258,-0.4226617610625287
816,120000000.0,0.2342640599634973,-0.42167530793429514
817,127500000.0,0.23370075187083478,-0.4206613533675026
818,135000000.0,0.23314170076383198,-0.41965506137489755
819,142500000.0,0.23258233312478785,-0.41864819962461813
820,150000000.0,0.23202170724475535,-0.41763907304055964
821,157500000.0,0.23145960350675343,-0.4166272863121562
822,165000000.0,0.23089594828628351,-0.4156127069153103
823,172500000.0,0.2303306971890678,-0.414595254940322
824,180000000.0,0.22976381124809347,-0.41357486024656825
825,187500000.0,0.2291952520321939,-0.41255145365794904
826,195000000.0,0.22862498062112604,-0.4115249651180269
827,202500000.0,0.2280529573747926,-0.4104953232746267
828,210000000.0,0.22747914186597937,-0.40946245535876286
829,217500000.0,0.22690349284648054,-0.40842628712366497
830,225000000.0,0.2263259682196062,-0.4073867427952912
831,232500000.0,0.22573778956970103,-0.40632802122546186
832,240000000.0,0.22516319814386454,-0.4052937566589562
833,247500000.0,0.22457240873563458,-0.40423033572414224
834,255000000.0,0.22398534138725934,-0.40317361449706685
835,262500000.0,0.22339734017848442,-0.40211521232127195
836,270000000.0,0.22280742772494322,-0.4010533699048978
837,277500000.0,0.2222153646206982,-0.3999876563172568
838,285000000.0,0.2216210615367632,-0.3989179107661738
839,292500000.0,0.22102445915786267,-0.39784402648415285
840,300000000.0,0.2204255034706772,-0.39676590624721897
841,307500000.0,0.21982414062035455,-0.3956834531166382
842,315000000.0,0.2192115016817263,-0.39458070302710735
843,322500000.0,0.2186120405551271,-0.3935016729992288
844,330000000.0,0.2179956376439371,-0.39239214775908676
845,337500000.0,0.21738243497979445,-0.39128838296363
846,345000000.0,0.21676771828149977,-0.3901818929066996
847,352500000.0,0.21615048511172333,-0.389070873201102
848,360000000.0,0.2155304792717319,-0.38795486268911744
849,367500000.0,0.21490759621281894,-0.3868336731830741
850,375000000.0,0.21428176146877798,-0.3857071706438004
851,382500000.0,0.21364399236969206,-0.3845591862654457
852,390000000.0,0.21301900587358416,-0.3834342105724515
853,397500000.0,0.2123762912771706,-0.38227732429890704
854,405000000.0,0.21173624237221825,-0.38112523626999284
855,412500000.0,0.2110940816925366,-0.3799693470465659
856,420000000.0,0.2104487778597704,-0.37880780014758675
857,427500000.0,0.20980005555980777,-0.37764010000765397
858,435000000.0,0.20914779338298764,-0.37646602808937774
859,442500000.0,0.2084828195945534,-0.3752690752701961
860,450000000.0,0.20782120808857818,-0.37407817455944076
861,457500000.0,0.207157214138583,-0.3728829854494494
862,465000000.0,0.20648961230875668,-0.371681302155762
863,472500000.0,0.2058180798853934,-0.37047254379370814
864,480000000.0,0.2051424758061236,-0.3692564564510225
865,487500000.0,0.20445357069162884,-0.36801642724493194
866,495000000.0,0.20376748750146653,-0.3667814775026398
867,502500000.0,0.2030784487561649,-0.36554120776109683
868,510000000.0,0.20238521321463548,-0.3642933837863439
869,517500000.0,0.2016874437876065,-0.3630373988176917
870,525000000.0,0.200984984813279,-0.36177297266390224
871,532500000.0,0.20026842631730002,-0.36048316737114006
872,540000000.0,0.19955413658211454,-0.35919744584780616
873,547500000.0,0.19883625887698644,-0.3579052659785756
874,555000000.0,0.1981135140130307,-0.35660432522345525
875,562500000.0,0.1973855426109689,-0.35529397669974405
876,570000000.0,0.19664277265692967,-0.3539569907824734
877,577500000.0,0.1959017196201686,-0.35262309531630354
878,585000000.0,0.19515647063096506,-0.3512816471357371
879,592500000.0,0.19440571933822975,-0.34993029480881355
880,600000000.0,0.1936396789618625,-0.3485514221313525
881,607500000.0,0.19287482612651585,-0.3471746870277285
882,615000000.0,0.19210522509235142,-0.3457894051662326
883,622500000.0,0.1913295600603353,-0.3443932081086036
884,630000000.0,0.19053795354122807,-0.34296831637421055
885,637500000.0,0.18974699816018745,-0.3415445966883374
886,645000000.0,0.18895072073804645,-0.3401112973284836
887,652500000.0,0.18814778767912896,-0.3386660178224321
888,660000000.0,0.18732816103073424,-0.33719068985532163
889,667500000.0,0.1865086612440755,-0.3357155902393359
890,675000000.0,0.1856832568018826,-0.3342298622433887
891,682500000.0,0.18484095548835378,-0.3327137198790368
892,690000000.0,0.18399835536083786,-0.33119703964950814
893,697500000.0,0.1831493858448817,-0.32966889452078707
894,705000000.0,0.18228301909156105,-0.3281094343648099
895,712500000.0,0.18141590168848762,-0.32654862303927773
896,720000000.0,0.18053245231814463,-0.32495841417266036
897,727500000.0,0.17964810517820914,-0.32336658932077644
898,735000000.0,0.1787566432877041,-0.3217619579178674
899,742500000.0,0.1778471009148098,-0.32012478164665764
900,750000000.0,0.17693603154370544,-0.3184848567786698
901,757500000.0,0.17601740859437032,-0.3168313354698666
902,765000000.0,0.17508018259128,-0.31514432866430403
903,772500000.0,0.17414113630772424,-0.31345404535390364
904,780000000.0,0.17318458147096624,-0.31173224664773924
905,787500000.0,0.17222621209775676,-0.3100071817759622
906,795000000.0,0.17125025889144213,-0.3082504660045958
907,802500000.0,0.17027229451472062,-0.3064901301264971
908,810000000.0,0.16928616956661663,-0.30471510521990997
909,817500000.0,0.16828086892699093,-0.30290556406858365
910,825000000.0,0.16727327995480212,-0.3010919039186438
911,832500000.0,0.16624776619948398,-0.29924597915907114
912,840000000.0,0.16522020719160824,-0.29739637294489485
913,847500000.0,0.16417486680972979,-0.2955147602575136
914,855000000.0,0.1631275544141682,-0.2936295979455028
915,862500000.0,0.16206263941524426,-0.2917127509474397
916,870000000.0,0.16099590756681892,-0.2897926336202741
917,877500000.0,0.15991184718557844,-0.2878413249340412
918,885000000.0,0.15882622020090292,-0.2858871963616253
919,892500000.0,0.15772364157873967,-0.2839025548417314
920,900000000.0,0.15661984026266407,-0.28191571247279534
921,907500000.0,0.1554995674235932,-0.27989922136246775
922,915000000.0,0.15437850257265953,-0.27788130463078714
923,922500000.0,0.15325087462701975,-0.27585157432863555
924,930000000.0,0.15210624093500547,-0.27379123368300984
925,937500000.0,0.15096146909658034,-0.27173064437384464
926,945000000.0,0.14980161319676924,-0.26964290375418465
927,952500000.0,0.14864245619279604,-0.2675564211470329
928,960000000.0,0.1474782982996132,-0.2654609369393038
929,967500000.0,0.14629882518942097,-0.26333788534095776
930,975000000.0,0.14512080935452928,-0.26121745683815273
931,982500000.0,0.14393874480476324,-0.2590897406485738
932,990000000.0,0.142742356979314,-0.2569362425627652
933,997500000.0,0.14154835586909173,-0.25478704056436513
934,1005000000.0,0.14035120434631368,-0.2526321678233646
935,1012500000.0,0.1391406265745786,-0.2504531278342415
936,1020000000.0,0.13793315471787487,-0.24827967849217478
937,1027500000.0,0.13672319154285842,-0.24610174477714516
938,1035000000.0,0.1355004414486006,-0.2439007946074811
939,1042500000.0,0.1342811706895989,-0.24170610724127806
940,1050000000.0,0.13305968912566746,-0.23950744042620142
941,1057500000.0,0.13182563894279256,-0.2372861500970266
942,1065000000.0,0.1305949611231451,-0.23507093002166116
943,1072500000.0,0.1293618311273153,-0.23285129602916757
944,1080000000.0,0.12811575308507592,-0.23060835555313666
945,1087500000.0,0.1268723169565999,-0.22837017052187983
946,1095000000.0,0.12562550553431276,-0.22612590996176296
947,1102500000.0,0.1243645599462995,-0.2238562079033391
948,1110000000.0,0.12310472519283307,-0.22158850534709953
949,1117500000.0,0.12183066276945878,-0.2192951929850258
950,1125000000.0,0.12055629862496146,-0.21700133752493064
951,1132500000.0,0.1192658584566465,-0.2146785452219637
952,1140000000.0,0.11797286015546447,-0.21235114827983606
953,1147500000.0,0.11666110316798264,-0.20998998570236876
954,1155000000.0,0.11533467802603128,-0.2076024204468563
955,1162500000.0,0.11399283285739709,-0.20518709914331476
956,1170000000.0,0.11263345203790864,-0.20274021366823555
957,1177500000.0,0.11125376074776175,-0.20025676934597114
958,1185000000.0,0.10984147381857583,-0.19771465287343648
959,1192500000.0,0.108408232754376,-0.1951348189578768
960,1200000000.0,0.10693464335331081,-0.19248235803595945
961,1207500000.0,0.10541999892823822,-0.1897559980708288
962,1215000000.0,0.10384835278526444,-0.186927035013476
963,1222500000.0,0.10221600248034717,-0.1839888044646249
964,1230000000.0,0.10049172746991929,-0.18088510944585473
965,1237500000.0,0.0986683198307023,-0.17760297569526415
966,1245000000.0,0.0966895536434276,-0.1740411965581697
967,1252500000.0,0.09449562194745607,-0.17009211950542094
968,1260000000.0,0.0919353012553125,-0.16548354225956252
969,1267500000.0,0.0885825942689852,-0.15944866968417334
970,1275000000.0,0.07677595520930047,-0.13819671937674086
971,1282500000.0,-0.3387524191318114,0.6097543544372606
972,1290000000.0,-0.33945402392171187,0.6110172430590813
973,1297500000.0,-0.3401740720133349,0.6123133296240028
974,1305000000.0,-0.3408917005124262,0.6136050609223671
975,1312500000.0,-0.34161233094765037,0.6149021957057706
976,1320000000.0,-0.34233704383788477,0.6162066789081926
977,1327500000.0,-0.34306611271611454,0.6175190028890062
978,1335000000.0,-0.34380902865260893,0.618856251574696
979,1342500000.0,-0.34454904056092606,0.620188273009667
980,1350000000.0,-0.3452923561181199,0.6215262410126159
981,1357500000.0,-0.3460401883086874,0.6228723389556373
982,1365000000.0,-0.3467928414095096,0.6242271145371173
983,1372500000.0,-0.3475504543723214,0.6255908178701786
984,1380000000.0,-0.3483225908873997,0.6269806635973195
985,1387500000.0,-0.34909236477787287,0.6283662566001712
986,1395000000.0,-0.3498660545395356,0.6297588981711641
987,1402500000.0,-0.3506448965053836,0.6311608137096905
988,1410000000.0,-0.351429213847869,0.6325725849261642
989,1417500000.0,-0.3522286419499509,0.6340115555099116
990,1425000000.0,-0.35302627559665284,0.6354472960739751
991,1432500000.0,-0.35382843747377024,0.6368911874527865
992,1440000000.0,-0.35463637928541947,0.638345482713755
993,1447500000.0,-0.355459851905783,0.6398277334304094
994,1455000000.0,-0.35628210786640396,0.6413077941595271
995,1462500000.0,-0.357109476157531,0.6427970570835558
996,1470000000.0,-0.3579432102314417,0.6442977784165951
997,1477500000.0,-0.3587930738883203,0.6458275329989766
998,1485000000.0,-0.3596423403533474,0.6473562126360254
999,1492500000.0,-0.36049736917862507,0.6488952645215251
1000,1500000000.0,-0.3613594295001346,0.6504469731002424
1001,1492500000.0,-0.3608053499073548,0.6494496298332386
1002,1485000000.0,-0.35994825186889845,0.6479068533640172
1003,1477500000.0,-0.3590931483566754,0.6463676670420158
1004,1470000000.0,-0.35825367974798694,0.6448566235463765
1005,1462500000.0,-0.3574133287700035,0.6433439917860063
